reason_for_move;person_scanning;date_time;current_crate;new_location;person_refname;crate_refname;loc_refname;moveID;move_CSID;datetimeTZ
R;Jon Oligmueller;09/02/2015 15:11;North American Archaeology Storage Box 0631;Kroeber, 20AMez, FF 01, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06311390424506892)'North American Archaeology Storage Box 0631';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF01021423770905892)'Kroeber, 20AMez, FF 01, 02';Barcode.20150916-0849-R.0052;bf147f3b-435a-4f66-96d0-8ea212efff38;2015-09-02T15:11:00Z
R;Jon Oligmueller;09/02/2015 15:11;North American Archaeology Storage Box 0633;Kroeber, 20AMez, FF 01, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06331390424516591)'North American Archaeology Storage Box 0633';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF01021423770905892)'Kroeber, 20AMez, FF 01, 02';Barcode.20150916-0849-R.0053;c33795de-1e29-4d12-af38-6109e6e9d579;2015-09-02T15:11:00Z
R;Jon Oligmueller;09/02/2015 15:11;North American Archaeology Storage Box 0639;Kroeber, 20AMez, FF 01, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06391390424548977)'North American Archaeology Storage Box 0639';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF01011423770895316)'Kroeber, 20AMez, FF 01, 01';Barcode.20150916-0849-R.0054;43d38054-5edc-4505-96f7-349e487c01eb;2015-09-02T15:11:00Z
R;Jon Oligmueller;09/02/2015 15:11;North American Archaeology Storage Box 0642;Kroeber, 20AMez, FF 01, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06421390424567491)'North American Archaeology Storage Box 0642';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF01021423770905892)'Kroeber, 20AMez, FF 01, 02';Barcode.20150916-0849-R.0055;dea50bc0-dcbf-43d8-9832-c889f608e469;2015-09-02T15:11:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0565;Kroeber, 20AMez, FF 02, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox05651390421527869)'North American Archaeology Storage Box 0565';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02021423770849834)'Kroeber, 20AMez, FF 02, 02';Barcode.20150916-0849-R.0056;0b761a7a-a591-4437-b62b-e30e783ab97b;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0611;Kroeber, 20AMez, FF 02, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06111390424397776)'North American Archaeology Storage Box 0611';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02021423770849834)'Kroeber, 20AMez, FF 02, 02';Barcode.20150916-0849-R.0057;784a4eff-32de-4c8d-82ff-09e4a43e9dc9;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0614;Kroeber, 20AMez, FF 02, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06141390424413232)'North American Archaeology Storage Box 0614';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02021423770849834)'Kroeber, 20AMez, FF 02, 02';Barcode.20150916-0849-R.0058;a0d1c33b-5d5a-49bc-94fc-2f99e4acb329;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0617;Kroeber, 20AMez, FF 02, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06171390424428880)'North American Archaeology Storage Box 0617';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02021423770849834)'Kroeber, 20AMez, FF 02, 02';Barcode.20150916-0849-R.0059;a5355810-21ec-4687-b9b5-6c2ca2365458;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0619;Kroeber, 20AMez, FF 02, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06191390424440547)'North American Archaeology Storage Box 0619';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02021423770849834)'Kroeber, 20AMez, FF 02, 02';Barcode.20150916-0849-R.0060;1d5c26e2-3b68-4904-a302-1aea7619c494;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0621;Kroeber, 20AMez, FF 02, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06211390424452487)'North American Archaeology Storage Box 0621';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02021423770849834)'Kroeber, 20AMez, FF 02, 02';Barcode.20150916-0849-R.0061;b6177424-0174-4271-af9b-854e41ab33a1;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0622;Kroeber, 20AMez, FF 02, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06221390424457745)'North American Archaeology Storage Box 0622';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02021423770849834)'Kroeber, 20AMez, FF 02, 02';Barcode.20150916-0849-R.0062;ff9d570a-4b04-4e13-a5f0-dee2b36bafd6;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0640;Kroeber, 20AMez, FF 02, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06401390424555780)'North American Archaeology Storage Box 0640';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02011423770839048)'Kroeber, 20AMez, FF 02, 01';Barcode.20150916-0849-R.0063;817ff2a8-ea7e-4beb-bd1e-20ba25ac3317;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0641;Kroeber, 20AMez, FF 02, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06411390424561684)'North American Archaeology Storage Box 0641';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02011423770839048)'Kroeber, 20AMez, FF 02, 01';Barcode.20150916-0849-R.0064;42ed0422-0de7-461f-b7c6-f6f186a77b4a;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:14;North American Archaeology Storage Box 0659;Kroeber, 20AMez, FF 02, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06591390425112838)'North American Archaeology Storage Box 0659';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF02021423770849834)'Kroeber, 20AMez, FF 02, 02';Barcode.20150916-0849-R.0065;a501779d-3e1b-42dd-8a87-b253f7120c8d;2015-09-02T15:14:00Z
R;Jon Oligmueller;09/02/2015 15:24;Cat. 2 Ceramics Box 130;Kroeber, 20AMez, FF 03, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3887)'Cat. 2 Ceramics Box 130';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';Barcode.20150916-0849-R.0066;f71896d5-4f82-4fe4-aeb3-c8543b9b0bb6;2015-09-02T15:24:00Z
R;Jon Oligmueller;09/02/2015 15:24;Cat. 2 Ceramics Box 134;Kroeber, 20AMez, FF 03, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(cr3889)'Cat. 2 Ceramics Box 134';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03011423770780213)'Kroeber, 20AMez, FF 03, 01';Barcode.20150916-0849-R.0067;90aa44dc-53c3-47c3-aa1c-242fbb16e16a;2015-09-02T15:24:00Z
R;Jon Oligmueller;09/02/2015 15:24;North American Archaeology Storage Box 0623;Kroeber, 20AMez, FF 03, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06231390424463196)'North American Archaeology Storage Box 0623';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03021423770800031)'Kroeber, 20AMez, FF 03, 02';Barcode.20150916-0849-R.0068;08d4279c-8dfb-41f0-ab55-3e50a7aab1a7;2015-09-02T15:24:00Z
R;Jon Oligmueller;09/02/2015 15:24;North American Archaeology Storage Box 0624;Kroeber, 20AMez, FF 03, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06241390424468693)'North American Archaeology Storage Box 0624';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03021423770800031)'Kroeber, 20AMez, FF 03, 02';Barcode.20150916-0849-R.0069;0011ea58-ae7c-4eaf-8306-3716772ead67;2015-09-02T15:24:00Z
R;Jon Oligmueller;09/02/2015 15:24;North American Archaeology Storage Box 0625;Kroeber, 20AMez, FF 03, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06251390424473616)'North American Archaeology Storage Box 0625';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03021423770800031)'Kroeber, 20AMez, FF 03, 02';Barcode.20150916-0849-R.0070;41179eb9-9fda-4250-a235-1ab51f1f21dd;2015-09-02T15:24:00Z
R;Jon Oligmueller;09/02/2015 15:24;North American Archaeology Storage Box 0626;Kroeber, 20AMez, FF 03, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06261390424478708)'North American Archaeology Storage Box 0626';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF03021423770800031)'Kroeber, 20AMez, FF 03, 02';Barcode.20150916-0849-R.0071;7d2ca878-8879-4043-b201-c0d088f4a776;2015-09-02T15:24:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0101;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01011376676482657)'North American Archaeology Storage Box 0101';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0072;b584376f-356a-42e2-a4c1-93213796fc67;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0319;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox03191382744377992)'North American Archaeology Storage Box 0319';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0073;82227320-fdfc-4b87-8d6d-859cbe01bf5d;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0608;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06081390424378288)'North American Archaeology Storage Box 0608';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0074;78cfc7cd-2a0b-4f83-8ed0-2dd017794937;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0630;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06301390424501580)'North American Archaeology Storage Box 0630';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0075;d3cd86c7-8d31-4796-ab97-680af309a281;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0632;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06321390424511702)'North American Archaeology Storage Box 0632';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0076;c2a312e2-c53e-4bbd-8adf-90c20b921bd7;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0634;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06341390424521676)'North American Archaeology Storage Box 0634';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0077;7ba725d5-91a4-4465-9bff-d4037281d65a;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0635;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06351390424526458)'North American Archaeology Storage Box 0635';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0078;27418b11-b1b9-42c9-aeac-0aaebe1144f1;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0636;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06361390424531284)'North American Archaeology Storage Box 0636';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0079;75b97bcc-a548-4c10-94c6-6355291e5aaf;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0637;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06371390424536261)'North American Archaeology Storage Box 0637';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0080;6a8eb38f-dbe9-4a5d-84a6-dc1ea7c628c6;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:25;North American Archaeology Storage Box 0638;Kroeber, 20AMez, FF 04, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox06381390424541382)'North American Archaeology Storage Box 0638';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04011423770955235)'Kroeber, 20AMez, FF 04, 01';Barcode.20150916-0849-R.0081;a8a7b559-c6e1-40bd-b559-2e831ab5d30b;2015-09-02T15:25:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0102;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01021376676489421)'North American Archaeology Storage Box 0102';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0082;bfdd3739-6ae6-49d9-a43e-9d695c7d0421;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0103;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01031376676495415)'North American Archaeology Storage Box 0103';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0083;c63e6a95-b02d-42a2-be2c-8f569ff39660;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0104;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01041376676502157)'North American Archaeology Storage Box 0104';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0084;8d1b3272-fd72-40f1-8bcf-6c03d73d098e;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0105;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01051376676508838)'North American Archaeology Storage Box 0105';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0085;b1f5ab8b-2cb8-43c5-b5ea-81bd130b8876;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0106;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01061376676515275)'North American Archaeology Storage Box 0106';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0086;7ecaba58-417c-43bd-8bde-1b5fc804ff38;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0107;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01071376676521111)'North American Archaeology Storage Box 0107';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0087;9a4e8465-c092-446a-aaf4-36002b9698cc;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0108;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01081376676528357)'North American Archaeology Storage Box 0108';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0088;154a4b29-be3e-4f77-b324-8f1c67c3a941;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0109;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01091376676534625)'North American Archaeology Storage Box 0109';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0089;d65359c0-35c0-4ece-85eb-d751f15ad347;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0110;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01101376676542180)'North American Archaeology Storage Box 0110';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0090;a7c73710-e43c-46e5-a49c-76cd78808ec0;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:26;North American Archaeology Storage Box 0111;Kroeber, 20AMez, FF 04, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01111376676593789)'North American Archaeology Storage Box 0111';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(Kroeber20AMezFF04021423770967323)'Kroeber, 20AMez, FF 04, 02';Barcode.20150916-0849-R.0091;948f88aa-053f-4fe6-a8a5-5bb83b9f82a9;2015-09-02T15:26:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0112;Kroeber, 20AMez, FF 05, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01121376676600167)'North American Archaeology Storage Box 0112';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11610)'Kroeber, 20AMez, FF 05, 01';Barcode.20150916-0849-R.0092;b731b800-5c92-4425-a0ac-d18da086f3a4;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0114;Kroeber, 20AMez, FF 05, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01141376676614878)'North American Archaeology Storage Box 0114';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11610)'Kroeber, 20AMez, FF 05, 01';Barcode.20150916-0849-R.0093;78d6bdcf-f080-4384-a601-8e57140dfac9;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0115;Kroeber, 20AMez, FF 05, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01151376676620920)'North American Archaeology Storage Box 0115';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11610)'Kroeber, 20AMez, FF 05, 01';Barcode.20150916-0849-R.0094;2b92af49-d284-41c0-82b2-d217194b72d2;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0116;Kroeber, 20AMez, FF 05, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01161376676626786)'North American Archaeology Storage Box 0116';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11610)'Kroeber, 20AMez, FF 05, 01';Barcode.20150916-0849-R.0095;05417da1-9cb6-4f33-9c6b-de48fadf6da8;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0117;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01171376676633123)'North American Archaeology Storage Box 0117';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150916-0849-R.0096;99ef7bde-4346-4917-a9ec-15737d2c9624;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0118;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01181376676639285)'North American Archaeology Storage Box 0118';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150916-0849-R.0097;6ec8b2ce-190c-4db0-8156-9fbc2befd4f0;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0119;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01191376676645478)'North American Archaeology Storage Box 0119';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150916-0849-R.0098;06bc9d09-2750-46ee-8388-fd30708f2e50;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0120;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01201376676653655)'North American Archaeology Storage Box 0120';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150916-0849-R.0099;4b2e5ae7-f46c-4f3d-a0b6-72712286449b;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0121;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01211376676659990)'North American Archaeology Storage Box 0121';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150916-0849-R.0100;628cf4cc-86b9-4e34-88e8-d9a04dfb4b44;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0122;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01221376676666092)'North American Archaeology Storage Box 0122';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150916-0849-R.0101;cd843ba2-9c9c-4e10-ab84-d8274df65808;2015-09-02T15:29:00Z
