reason_for_move;person_scanning;date_time;current_crate;new_location;person_refname;crate_refname;loc_refname;moveID;move_CSID;datetimeTZ
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0123;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01231376676672776)'North American Archaeology Storage Box 0123';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150904-2332-R.0102;bcc2e69d-5ad1-42b6-8d31-3812f8fcff07;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0124;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01241376676679791)'North American Archaeology Storage Box 0124';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150904-2332-R.0103;d92bf4f5-9f64-4f1c-b4cd-4bf73f97862a;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:29;North American Archaeology Storage Box 0125;Kroeber, 20AMez, FF 05, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01251376676687721)'North American Archaeology Storage Box 0125';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11611)'Kroeber, 20AMez, FF 05, 02';Barcode.20150904-2332-R.0104;062ad3fc-81a3-4baf-9d7b-70caf5a4e9f4;2015-09-02T15:29:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0126;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01261376676714779)'North American Archaeology Storage Box 0126';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0105;b92ea4af-098d-4a73-9c0c-346469d1517c;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0127;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01271376676720672)'North American Archaeology Storage Box 0127';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0106;c3287460-9ce3-4c6f-8687-16a7fca075e4;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0128;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01281376676727277)'North American Archaeology Storage Box 0128';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0107;836d77a8-a450-4426-9bc9-eb7f2a1b14e3;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0129;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01291376676733639)'North American Archaeology Storage Box 0129';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0108;f886fd90-cf5f-43bf-98e6-b59eb2b13e5b;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0130;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01301376676748545)'North American Archaeology Storage Box 0130';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0109;d31347a9-26cb-4914-a770-71e205f06178;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0131;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01311376676754650)'North American Archaeology Storage Box 0131';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0110;17e7503c-fbe9-4f0e-b588-cd60782e1ee9;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0132;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01321376676760990)'North American Archaeology Storage Box 0132';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0111;b33fe9e0-e82d-4e7c-b3dd-212e5166dc0a;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0133;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01331376676766722)'North American Archaeology Storage Box 0133';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0112;7ff327cd-2ff5-4099-99c5-a3dbd68b4c85;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0134;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01341376676773043)'North American Archaeology Storage Box 0134';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0113;a33c486b-6481-41d6-8c19-4394c9d6a93f;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0135;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01351376676779064)'North American Archaeology Storage Box 0135';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0114;74d6c2ce-bd60-4c8d-91f0-f3c8ac0ae735;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0136;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01361376676785470)'North American Archaeology Storage Box 0136';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0115;2a276811-2b93-48a2-8e7c-e32acc5277ea;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0137;Kroeber, 20AMez, FF 06, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01371376676791335)'North American Archaeology Storage Box 0137';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11606)'Kroeber, 20AMez, FF 06, 01';Barcode.20150904-2332-R.0116;ef3347f5-719d-497b-92d7-4177d5cb9bf6;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0138;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01381376676797461)'North American Archaeology Storage Box 0138';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150904-2332-R.0117;fd007250-e168-40bf-ae11-2a851220dfe6;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0139;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01391376676803545)'North American Archaeology Storage Box 0139';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150904-2332-R.0118;4bb024d2-f211-4ca0-80eb-03e2a32bcd36;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0140;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01401376676810998)'North American Archaeology Storage Box 0140';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150904-2332-R.0119;79ee1037-11e8-4359-9d5f-c00599b2448e;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0141;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01411376676818334)'North American Archaeology Storage Box 0141';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150904-2332-R.0120;fb25bbf1-2e4e-4dba-b8a9-377c9579261d;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0142;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01421376676824761)'North American Archaeology Storage Box 0142';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150904-2332-R.0121;bf28ed98-60d2-4c42-a179-610f2b20a4c6;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0143;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01431376676831185)'North American Archaeology Storage Box 0143';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150904-2332-R.0122;5605d59f-d7a9-4070-863e-3afc0238b332;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0144;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01441376676838004)'North American Archaeology Storage Box 0144';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150904-2332-R.0123;a84147c9-ca4d-4bee-a3c2-dc63ff0d7978;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0145;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01451376676844547)'North American Archaeology Storage Box 0145';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150904-2332-R.0124;17ce0791-33ed-4b6b-bb5d-df70829c7c32;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:30;North American Archaeology Storage Box 0146;Kroeber, 20AMez, FF 06, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01461376676851199)'North American Archaeology Storage Box 0146';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11607)'Kroeber, 20AMez, FF 06, 02';Barcode.20150904-2332-R.0125;f54dabbc-8f2a-4814-a43e-027b91125fbf;2015-09-02T15:30:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0147;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01471376676857388)'North American Archaeology Storage Box 0147';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0126;62f28564-733d-437f-91fa-1bf393fc4c31;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0148;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01481376676863883)'North American Archaeology Storage Box 0148';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0127;67ac119d-ba21-4a49-ad5a-0ebe4d9c8766;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0149;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01491376676869986)'North American Archaeology Storage Box 0149';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0128;d22baed1-462c-4fe3-85d9-0dcdb0463533;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0150;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox01501376676877947)'North American Archaeology Storage Box 0150';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0129;2f1752de-d188-4b74-9fa7-e83b63de8d33;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0225;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02251379952775799)'North American Archaeology Storage Box 0225';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0130;54330f79-f388-4c06-85aa-e814b573912b;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0226;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02261379952782726)'North American Archaeology Storage Box 0226';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0131;3e8da6ab-cb07-42cf-96f8-b264fd73838d;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0227;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02271379952788912)'North American Archaeology Storage Box 0227';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0132;5dc90544-3b11-4c2b-b674-87b1c95d55ba;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0228;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02281379952796364)'North American Archaeology Storage Box 0228';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0133;19e6a0dc-d65c-44bd-8c70-fd21f631fe1f;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0229;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02291379952802591)'North American Archaeology Storage Box 0229';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0134;3a337a87-d319-4290-a08d-8efad93c40e0;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0230;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02301379952811829)'North American Archaeology Storage Box 0230';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0135;2873c710-ae3a-45fb-bbc5-435c2b583c0c;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0231;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02311379952820066)'North American Archaeology Storage Box 0231';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0136;37220a99-0b8f-490f-810e-aa068e6b1e3c;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:31;North American Archaeology Storage Box 0232;Kroeber, 20AMez, FF 07, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02321379952825562)'North American Archaeology Storage Box 0232';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13763)'Kroeber, 20AMez, FF 07, 01';Barcode.20150904-2332-R.0137;f43ed799-c4e6-4df2-9338-27f14b90f580;2015-09-02T15:31:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0233;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02331379952831598)'North American Archaeology Storage Box 0233';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150904-2332-R.0138;cd4cc287-2bd7-4595-bab6-2d7ddc600044;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0234;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02341379952837921)'North American Archaeology Storage Box 0234';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150904-2332-R.0139;3179777d-05d1-4c94-b9e9-3ad1807322ef;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0235;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02351379952844320)'North American Archaeology Storage Box 0235';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150904-2332-R.0140;df9c7d90-a25a-4845-a4dc-b7d962aa5ad4;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0236;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02361379952850590)'North American Archaeology Storage Box 0236';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150904-2332-R.0141;7c85064f-9ee4-456a-aab9-73d3c02ae1d6;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0238;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02381379952863024)'North American Archaeology Storage Box 0238';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150904-2332-R.0142;b6296214-f77a-4ce8-8301-4b1a9c4395ea;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0239;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02391379952869451)'North American Archaeology Storage Box 0239';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150904-2332-R.0143;b11ec897-7545-47dd-9744-3f2a69023b39;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0240;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02401379952876574)'North American Archaeology Storage Box 0240';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150904-2332-R.0144;07c54b5b-ee97-43b7-a1a4-dddfba6a86da;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0241;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02411379952882311)'North American Archaeology Storage Box 0241';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150904-2332-R.0145;0e1c6c8c-a36f-405d-a3ff-d15abfa35015;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:32;North American Archaeology Storage Box 0242;Kroeber, 20AMez, FF 07, 02;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02421379952888480)'North American Archaeology Storage Box 0242';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl13764)'Kroeber, 20AMez, FF 07, 02';Barcode.20150904-2332-R.0146;aa50bfc3-46cf-46a7-bda8-7517f60ef1ca;2015-09-02T15:32:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0243;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02431379952895239)'North American Archaeology Storage Box 0243';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0147;64c3d61a-384d-43ce-9061-aa49415fa3a8;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0244;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02441379952901267)'North American Archaeology Storage Box 0244';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0148;d129673b-e5a2-4270-9b6c-64d183f8457a;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0245;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02451379952906983)'North American Archaeology Storage Box 0245';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0149;1f18d24a-583a-4c0d-a462-fd14508cc72c;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0246;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02461379952912524)'North American Archaeology Storage Box 0246';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0150;cc80b4f4-f43c-45a5-82a4-aafe44ca135b;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0247;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02471379952918479)'North American Archaeology Storage Box 0247';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0151;f77e9dbb-535f-45f7-be07-04a18a613608;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0248;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02481379952924274)'North American Archaeology Storage Box 0248';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0152;a4fcfbd1-6386-4738-8c32-e47e5ecd1f1b;2015-09-02T15:33:00Z
R;Jon Oligmueller;09/02/2015 15:33;North American Archaeology Storage Box 0249;Kroeber, 20AMez, FF 08, 01;;urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(crate):item:name(NorthAmericanArchaeologyStorageBox02491379952931088)'North American Archaeology Storage Box 0249';urn:cspace:pahma.cspace.berkeley.edu:locationauthorities:name(location):item:name(sl11604)'Kroeber, 20AMez, FF 08, 01';Barcode.20150904-2332-R.0153;35ab9452-5ac8-4f95-b5fb-2ceecde6a4f5;2015-09-02T15:33:00Z
