A1811681
Regatta, A150, S09, 04
09/11/2015 08:58
"M","A1811681","9-11542","Regatta, A150, S09, 08","09/11/2015 09:15"
Regatta, A150, S09, 09
09/11/2015 09:15
"M","A1811681","9-11955","Regatta, A150, S09, 09","09/11/2015 09:15"
"M","A1811681","9-11791","Regatta, A150, S09, 09","09/11/2015 09:15"
"M","A1811681","9-22733","Regatta, A150, S09, 09","09/11/2015 09:15"
"M","A1811681","9-16557a","Regatta, A150, S09, 09","09/11/2015 09:15"
"M","A1811681","9-16557b","Regatta, A150, S09, 09","09/11/2015 09:15"
"M","A1811681","9-16557c","Regatta, A150, S09, 09","09/11/2015 09:15"
"M","A1811681","9-16557d","Regatta, A150, S09, 09","09/11/2015 09:15"
"M","A1811681","9-12931","Regatta, A150, S09, 09","09/11/2015 09:15"
"M","A1811681","9-16557e","Regatta, A150, S09, 09","09/11/2015 09:15"
"M","A1811681","9-16557f","Regatta, A150, S09, 09","09/11/2015 09:15"
Regatta, A150, S09, 10
09/11/2015 09:18
"M","A1811681","9-17669a,b","Regatta, A150, S09, 10","09/11/2015 09:18"
Regatta, A150, S09, 11
09/11/2015 09:18
"M","A1811681","9-18169","Regatta, A150, S09, 11","09/11/2015 09:18"
"M","A1811681","9-11923b","Regatta, A150, S09, 11","09/11/2015 09:18"
"M","A1811681","9-11923a","Regatta, A150, S09, 11","09/11/2015 09:18"
"M","A1811681","9-14563","Regatta, A150, S09, 11","09/11/2015 09:18"
"M","A1811681","9-14562","Regatta, A150, S09, 11","09/11/2015 09:18"
"M","A1811681","9-766","Regatta, A150, S09, 11","09/11/2015 09:18"
"M","A1811681","9-17574","Regatta, A150, S09, 11","09/11/2015 09:18"
A1811681
Regatta, A150, U03, 11
09/11/2015 09:27
"M","A1811681","9-21134","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-21131","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-21132","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-21133","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-18760","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-18696","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-18909","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-764","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-14747b","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-14747a","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-16463","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-17718","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-321","Regatta, A150, U03, 11","09/11/2015 09:27"
"M","A1811681","9-322","Regatta, A150, U03, 11","09/11/2015 09:27"
Regatta, A150, U03, 10
09/11/2015 09:29
"M","A1811681","9-4743","Regatta, A150, U03, 10","09/11/2015 09:29"
"M","A1811681","9-8214","Regatta, A150, U03, 10","09/11/2015 09:29"
"M","A1811681","9-296","Regatta, A150, U03, 10","09/11/2015 09:29"
"M","A1811681","9-14866a","Regatta, A150, U03, 10","09/11/2015 09:29"
"M","A1811681","9-14866b","Regatta, A150, U03, 10","09/11/2015 09:29"
"M","A1811681","9-18745","Regatta, A150, U03, 10","09/11/2015 09:29"
Regatta, A150, U03, 09
09/11/2015 09:30
"M","A1811681","9-6279","Regatta, A150, U03, 09","09/11/2015 09:30"
"M","A1811681","9-6281","Regatta, A150, U03, 09","09/11/2015 09:30"
"M","A1811681","9-6278","Regatta, A150, U03, 09","09/11/2015 09:30"
"M","A1811681","9-6277","Regatta, A150, U03, 09","09/11/2015 09:30"
"M","A1811681","9-6280","Regatta, A150, U03, 09","09/11/2015 09:30"
Regatta, A150, U03, 08
09/11/2015 09:31
"M","A1811681","9-76","Regatta, A150, U03, 08","09/11/2015 09:31"
Regatta, A150, U03, 07
09/11/2015 09:31
"M","A1811681","9-9355d","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-9355c","Regatta, A150, U03, 07","09/11/2015 09:31"
"M","A1811681","9-9355b","Regatta, A150, U03, 07","09/11/2015 09:31"
